date,code,strategy,entry_price,stop_loss,take_profit,rsi,volume_ratio,entry_date,exit_date,days_held,exit_price,shares,gross_pnl,net_pnl,pnl_percent,exit_reason,commission,r_r_ratio,hold_days
2023-05-26,VGT,PULLBACK,10.880869999999998,10.4742,11.52,46.341463414634084,,2023-05-26,2023-05-31,5,11.508479999999999,1838088.3146292532,1153602.6071444668,1091872.20323375,5.45936101616875,TAKE_PROFIT,61730.403910716705,1.6422435573522012,
2023-07-27,VGT,PULLBACK,13.163149999999998,12.721499999999999,13.93,52.21238938053097,,2023-07-27,2023-08-11,15,12.7087785,1519393.154374143,-690368.9466427092,-749333.3932227452,-3.7466669661137257,STOP_LOSS,58964.44658003593,1.8203033838973086,
2023-07-28,VGT,PULLBACK,13.163149999999998,12.721499999999999,13.93,47.57281553398058,,2023-07-28,2023-08-11,14,12.7087785,1519393.154374143,-690368.9466427092,-749333.3932227452,-3.7466669661137257,STOP_LOSS,58964.44658003593,1.8203033838973086,
2023-08-01,VGT,PULLBACK,13.063049999999999,12.721499999999999,13.93,50.0,,2023-08-01,2023-08-11,10,12.7087785,1531036.0137946347,-542402.425161045,-601588.8215233035,-3.0079441076165176,STOP_LOSS,59186.396362258434,2.678843226788415,
2023-08-02,VGT,PULLBACK,13.063049999999999,12.721499999999999,13.93,47.76785714285715,,2023-08-02,2023-08-11,9,12.7087785,1531036.0137946347,-542402.425161045,-601588.8215233035,-3.0079441076165176,STOP_LOSS,59186.396362258434,2.678843226788415,
2023-08-03,VGT,PULLBACK,12.962949999999998,12.721499999999999,13.93,47.76785714285711,,2023-08-03,2023-08-11,8,12.7087785,1542858.6857158288,-392150.70643641806,-451562.48037676344,-2.2578124018838173,STOP_LOSS,59411.773940345374,4.288840262582052,
2023-08-14,VGT,PULLBACK,13.063049999999999,12.5334,13.93,41.31736526946111,,2023-08-14,2023-08-18,4,12.5208666,1531036.0137946347,-830102.3114816204,-888857.158014398,-4.44428579007199,STOP_LOSS,58754.84653277758,1.703445605884627,
2023-08-15,VGT,PULLBACK,12.962949999999998,12.5334,13.93,41.07142857142856,,2023-08-15,2023-08-18,3,12.5208666,1542858.6857158288,-682072.2135007816,-741049.1051805303,-3.705245525902652,STOP_LOSS,58976.89167974883,2.352376380220842,
2023-08-16,VGT,PULLBACK,12.962949999999998,12.5334,13.83,43.67088607594935,,2023-08-16,2023-08-18,2,12.5208666,1542858.6857158288,-682072.2135007816,-741049.1051805303,-3.705245525902652,STOP_LOSS,58976.89167974883,2.112337974075859,
2023-08-17,VGT,PULLBACK,12.862849999999998,12.5334,13.83,41.07142857142856,,2023-08-17,2023-08-18,1,12.5208666,1554865.3680949402,-531738.1451233566,-590940.5379056715,-2.9547026895283577,STOP_LOSS,59202.39278231496,3.0953885028427117,
2023-09-25,VGT,PULLBACK,12.772759999999998,12.2364,14.13,50.0,,2023-09-25,2023-09-26,1,12.224163599999999,1565832.2868354218,-859009.9555616785,-917721.440628336,-4.58860720314168,STOP_LOSS,58711.48506665748,2.6165011459129124,
2024-04-01,VGT,PULLBACK,12.18217,11.8503,12.85,46.97986577181209,,2024-04-01,2024-04-15,14,11.8384497,1641743.6302399328,-564300.6131091577,-623454.1621894939,-3.117270810947469,STOP_LOSS,59153.54908033626,2.1269940569283747,
2024-04-08,VGT,PULLBACK,12.082069999999998,11.949300000000001,12.85,43.06569343065697,,2024-04-08,2024-04-11,3,11.937350700000001,1655345.483017397,-239560.43956043408,-299201.0989010934,-1.496005494505467,STOP_LOSS,59640.659340659346,6.462303231151644,
2024-04-09,VGT,PULLBACK,12.18217,11.8503,12.85,46.938775510204096,,2024-04-09,2024-04-15,6,11.8384497,1641743.6302399328,-564300.6131091577,-623454.1621894939,-3.117270810947469,STOP_LOSS,59153.54908033626,2.1269940569283747,
2024-05-30,VGT,PULLBACK,14.924909999999999,14.2758,16.19,48.538011695906434,,2024-05-30,2024-05-31,1,16.17381,1340041.5814902738,1673577.931123204,1611067.5642265193,8.055337821132596,TAKE_PROFIT,62510.366896684805,2.0182907600126163,
2024-06-18,VGT,PULLBACK,15.225209999999999,14.5728,17.27,48.962655601659755,,2024-06-18,2024-07-05,17,17.25273,1313610.7810664026,2663372.130827754,2599377.0726315123,12.996885363157562,TAKE_PROFIT,63995.05819624163,3.2328939108600108,
2024-06-19,VGT,PULLBACK,15.125109999999998,14.5728,17.27,52.21238938053097,,2024-06-19,2024-07-05,16,17.25273,1322304.4328272657,2813361.3573719496,2749141.3153358917,13.745706576679458,TAKE_PROFIT,64220.04203605793,4.020848845867472,
2024-06-20,VGT,PULLBACK,15.225209999999999,14.5728,17.27,43.60313315926895,,2024-06-20,2024-07-05,15,17.25273,1313610.7810664026,2663372.130827754,2599377.0726315123,12.996885363157562,TAKE_PROFIT,63995.05819624163,3.2328939108600108,
2024-06-24,VGT,PULLBACK,15.415399999999998,14.5728,17.27,43.736730360934175,,2024-06-24,2024-07-05,11,17.25273,1297403.8948064924,2383759.0980448145,2320183.459397747,11.600917296988737,TAKE_PROFIT,63575.63864706722,2.2606382978723407,
2024-07-01,VGT,PULLBACK,15.615599999999997,14.652000000000001,17.27,45.12922465208747,,2024-07-01,2024-07-05,4,17.25273,1280770.5115397426,2096787.8275570623,2033642.6458157266,10.168213229078633,TAKE_PROFIT,63145.18174133559,1.7616033755274287,
2024-07-17,VGT,PULLBACK,16.416399999999996,15.543,18.3,56.60377358490565,,2024-07-17,2024-07-22,5,15.527457,1218293.9012207307,-1082993.835432855,-1141369.3446797056,-5.706846723398528,STOP_LOSS,58375.509246850714,2.2170361726954533,
2024-07-19,VGT,PULLBACK,16.416399999999996,15.543,18.3,58.33333333333331,,2024-07-19,2024-07-22,3,15.527457,1218293.9012207307,-1082993.835432855,-1141369.3446797056,-5.706846723398528,STOP_LOSS,58375.509246850714,2.2170361726954533,
2023-04-27,VGT,EMA_CROSS,11.25124,10.474377295421895,12.364,60.6060606060606,2.8775827922218093,2023-04-27,2023-05-29,32,11.22876,1777581.848756226,-39960.03996003966,-99900.0999000996,-0.49950049950049796,MAX_HOLD,59940.05994005994,,
2023-09-07,VGT,EMA_CROSS,13.163149999999998,12.254329197196208,14.465000000000002,53.012048192771104,1.5976915518362866,2023-09-07,2023-09-26,19,12.242074867999012,1519393.154374143,-1399475.2502265587,-1457376.0373512188,-7.286880186756093,STOP_LOSS,57900.78712466016,,
2024-02-27,VGT,EMA_CROSS,12.18217,11.402149102271885,13.387,73.46938775510208,1.9247966711268971,2024-02-27,2024-03-29,31,12.24774,1641743.6302399328,107649.12983483406,47487.65614008182,0.23743828070040907,MAX_HOLD,60161.47369475225,,
2024-05-08,VGT,EMA_CROSS,14.634619999999998,11.828986910741811,16.082,76.65995975855131,8.492986054700108,2024-05-08,2024-05-21,13,16.065918,1366622.4336538976,1956043.9560439587,1893109.8901098927,9.465549450549464,TAKE_PROFIT,62934.06593406594,,
2024-12-20,VGT,EMA_CROSS,14.9149,13.742935610597577,16.39,69.56521739130436,4.822596660375499,2024-12-20,2024-12-31,11,14.5854,1340940.9382563746,-441840.0391554747,-501177.27909674146,-2.5058863954837074,END_OF_DATA,59337.23994126679,,
2024-11-01,LMH,BREAKOUT,1.2011999999999998,1.14,1.32,62.5,3.1017655280800533,2024-11-01,2024-11-08,7,1.13886,16650016.650016652,-1037962.0379620354,-1096405.0949050924,-5.482025474525462,STOP_LOSS,58443.056943056945,,
2023-06-26,LMH,PULLBACK,4.004,3.8609999999999998,5.0,54.166666666666664,,2023-06-26,2023-07-27,31,4.3956,4995004.995004996,1956043.9560439582,1893109.8901098922,9.465549450549462,MAX_HOLD,62934.06593406594,7.194244604316535,
2023-06-27,LMH,PULLBACK,4.004,3.8609999999999998,5.0,50.0,,2023-06-27,2023-07-28,31,4.4955,4995004.995004996,2455044.955044957,2391362.3876123894,11.956811938061946,MAX_HOLD,63682.56743256744,7.194244604316535,
2023-06-28,LMH,PULLBACK,4.004,3.8609999999999998,5.0,55.0,,2023-06-28,2023-07-31,33,4.4955,4995004.995004996,2455044.955044957,2391362.3876123894,11.956811938061946,MAX_HOLD,63682.56743256744,7.194244604316535,
2023-06-29,LMH,PULLBACK,4.2042,3.8609999999999998,5.0,57.142857142857146,,2023-06-29,2023-07-31,32,4.4955,4757147.614290471,1385757.1000428128,1323678.4643927487,6.618392321963744,MAX_HOLD,62078.635650064214,2.3598820058997014,
2023-06-30,LMH,PULLBACK,4.104099999999999,3.8609999999999998,5.0,54.54545454545453,,2023-06-30,2023-07-31,31,4.4955,4873175.604882923,1907360.9317511802,1844499.8903535535,9.222499451767767,MAX_HOLD,62861.041397626774,3.765690376569041,
2023-07-03,LMH,PULLBACK,4.104099999999999,3.8609999999999998,5.0,41.176470588235276,,2023-07-03,2023-08-03,31,4.2957,4873175.604882923,933700.4458955734,872299.89522673,4.36149947613365,MAX_HOLD,61400.55066884335,3.765690376569041,
2023-07-07,LMH,PULLBACK,4.104099999999999,3.8609999999999998,5.0,53.84615384615383,,2023-07-07,2023-08-07,31,4.4955,4873175.604882923,1907360.9317511802,1844499.8903535535,9.222499451767767,MAX_HOLD,62861.041397626774,3.765690376569041,
2023-07-11,LMH,PULLBACK,4.2042,3.8609999999999998,5.0,46.15384615384617,,2023-07-11,2023-08-09,29,4.995,4757147.614290471,3761952.3333809045,3696309.4048808333,18.481547024404165,TAKE_PROFIT,65642.92850007136,2.3598820058997014,
2023-07-13,LMH,PULLBACK,4.2042,3.96,4.6,50.0,,2023-07-13,2023-07-27,14,4.5954,4757147.614290471,1860996.1467104303,1798204.6524903646,8.991023262451824,TAKE_PROFIT,62791.494220065644,1.666666666666663,
2023-08-16,LMH,PULLBACK,4.604599999999999,4.158,5.5,55.55555555555553,,2023-08-16,2023-08-18,2,4.153842,4343482.604352171,-1957859.53177257,-2014922.742474911,-10.074613712374555,STOP_LOSS,57063.21070234114,2.0361990950226287,
2023-09-08,LMH,PULLBACK,4.3043,3.8609999999999998,5.5,50.0,,2023-09-08,2023-09-22,14,3.8571389999999997,4646516.274423252,-2077740.8637873754,-2134624.2524916944,-10.673121262458473,STOP_LOSS,56883.38870431894,2.733485193621868,
2024-11-07,PSH,BREAKOUT,4.54454,4.313,4.994000000000001,63.445378151260506,2.1343754302911884,2024-11-07,2024-11-08,1,4.308687,4400885.458154181,-1037962.0379620366,-1096405.0949050935,-5.482025474525468,STOP_LOSS,58443.056943056945,,
2023-04-19,PSH,PULLBACK,6.346339999999999,6.0984,6.75,59.217877094972074,,2023-04-19,2023-04-20,1,6.74325,3151422.7097823317,1250831.1877397085,1188954.940958099,5.944774704790494,TAKE_PROFIT,61876.24678160956,1.6970198675496693,
2023-06-21,PSH,PULLBACK,13.3133,12.177000000000001,15.5,51.78571428571429,,2023-06-21,2023-07-24,33,14.4855,1502257.1413548857,1760945.8210961972,1698304.402364553,8.491522011822765,MAX_HOLD,62641.4187316443,1.9590382902938563,
2023-06-22,PSH,PULLBACK,13.363349999999999,12.177000000000001,15.5,54.629629629629626,,2023-06-22,2023-07-24,32,14.4855,1496630.7101138562,1679444.1513542656,1616924.9851272341,8.08462492563617,MAX_HOLD,62519.1662270314,1.8329070758738308,
2023-06-23,PSH,PULLBACK,13.113099999999998,12.177000000000001,15.5,52.21238938053097,,2023-06-23,2023-07-24,31,14.4855,1525192.3648870217,2093174.0015709524,2030034.240568596,10.15017120284298,MAX_HOLD,63139.761002356434,2.6002166847237325,
2023-07-07,PSH,PULLBACK,13.3133,12.078,15.2,53.40909090909092,,2023-07-07,2023-07-25,18,15.1848,1502257.1413548857,2811474.2400456676,2747257.028685599,13.736285143427995,TAKE_PROFIT,64217.211360068504,1.5548281505728285,
2023-07-31,PSH,PULLBACK,14.114099999999999,13.4145,15.95,56.249999999999986,,2023-07-31,2023-08-04,4,13.4010855,1417022.6936184384,-1010357.7273790014,-1068842.1907879328,-5.344210953939664,STOP_LOSS,58484.46340893149,2.6987600291757863,
2023-08-02,PSH,PULLBACK,13.913899999999998,13.4145,15.95,47.252747252747255,,2023-08-02,2023-08-04,2,13.4010855,1437411.5093539555,-737125.4644635904,-796019.776266895,-3.9800988813344746,STOP_LOSS,58894.31180330461,4.222451081359421,
2023-08-08,PSH,PULLBACK,13.863849999999998,12.919500000000001,15.95,51.45631067961166,,2023-08-08,2023-08-18,10,12.9065805,1442600.7205790603,-1380957.6704883527,-1438886.23398262,-7.1944311699131,STOP_LOSS,57928.56349426748,2.2568511552928565,
2024-06-07,PSH,PULLBACK,6.806799999999999,6.6033,8.0,60.0,,2024-06-07,2024-06-10,3,6.5966967,2938238.2323558796,-617333.5488041348,-676407.5484809286,-3.3820377424046435,STOP_LOSS,59073.9996767938,6.100660904931372,
2024-06-10,PSH,PULLBACK,6.6065999999999985,6.4944,8.0,50.34482758620688,,2024-06-10,2024-06-12,2,6.4879055999999995,3027275.7545484826,-359320.6793206763,-418781.6983016953,-2.0939084915084765,STOP_LOSS,59461.01898101899,13.257575757575772,
2024-06-11,PSH,PULLBACK,6.6065999999999985,6.4944,8.0,49.65034965034964,,2024-06-11,2024-06-12,1,6.4879055999999995,3027275.7545484826,-359320.6793206763,-418781.6983016953,-2.0939084915084765,STOP_LOSS,59461.01898101899,13.257575757575772,
2023-04-05,PSH,EMA_CROSS,6.556549999999999,5.955212259618508,7.205,66.85714285714286,2.327595827168884,2023-04-05,2023-04-21,16,7.197795,3050384.7297740434,1956043.9560439608,1893109.8901098948,9.465549450549474,TAKE_PROFIT,62934.06593406595,,
2024-05-30,PSH,EMA_CROSS,7.177169999999999,6.294499278218057,7.8870000000000005,72.23880597014924,1.5823786767314525,2024-05-30,2024-06-12,13,6.288204778939838,2786613.6652747532,-2477202.6329602366,-2533486.8290107963,-12.667434145053983,STOP_LOSS,56284.19605055964,,
2023-02-17,OGC,BREAKOUT,8.498489999999999,8.0655,9.339,57.76892430278885,3.6618796982148503,2023-02-17,2023-02-27,10,8.0574345,2353359.243818608,-1037962.0379620361,-1096405.094905093,-5.482025474525465,STOP_LOSS,58443.056943056945,,
2023-06-01,OGC,BREAKOUT,9.709699999999998,9.214999999999998,10.67,65.9235668789809,1.9291407898879844,2023-06-01,2023-06-05,4,9.205784999999999,2059795.8742288644,-1037962.0379620367,-1096405.0949050935,-5.482025474525468,STOP_LOSS,58443.056943056945,,
2023-07-24,OGC,BREAKOUT,8.958949999999998,8.5025,9.845,61.01694915254236,2.593088489236721,2023-07-24,2023-08-09,16,9.835155,2232404.4670413393,1956043.956043962,1893109.890109896,9.46554945054948,TAKE_PROFIT,62934.06593406595,,
2024-05-24,OGC,BREAKOUT,6.486479999999999,6.156,7.128000000000001,68.96551724137935,3.747887026227216,2024-05-24,2024-06-21,28,6.149844,3083336.41666975,-1037962.0379620364,-1096405.0949050933,-5.482025474525466,STOP_LOSS,58443.056943056945,,
2024-12-10,OGC,BREAKOUT,4.11411,3.9045,4.521000000000001,60.5263157894737,2.666567684941168,2024-12-10,2024-12-19,9,3.9005955,4861318.729931869,-1037962.0379620382,-1096405.0949050952,-5.482025474525476,STOP_LOSS,58443.056943056945,,
2024-12-20,OGC,BREAKOUT,4.3043,4.085,4.73,69.99999999999996,2.281478566040211,2024-12-20,2024-12-31,11,4.24575,4646516.274423252,-272053.5278674788,-331645.44757567754,-1.6582272378783878,END_OF_DATA,59591.91970819878,,
2023-03-21,OGC,PULLBACK,8.208199999999998,7.9992,9.15,49.81412639405202,,2023-03-21,2023-04-17,27,7.9912008,2436587.8024414615,-528737.603859551,-587944.4974537618,-2.939722487268809,STOP_LOSS,59206.89359421068,4.731075697211179,
2023-03-24,OGC,PULLBACK,8.3083,7.92,9.15,45.04950495049508,,2023-03-24,2023-04-18,25,7.91208,2407231.322893974,-953793.1947570493,-1012362.5049649137,-5.0618125248245684,STOP_LOSS,58569.31020786443,2.236842105263152,
2023-03-27,OGC,PULLBACK,8.38838,7.92,9.15,43.0769230769231,,2023-03-27,2023-04-18,22,7.91208,2384250.594274461,-1135618.558052926,-1193915.1302158467,-5.969575651079233,STOP_LOSS,58296.57216292062,1.6739130434782568,
2023-03-28,OGC,PULLBACK,8.348339999999999,7.92,9.15,40.721649484536115,,2023-03-28,2023-04-18,21,7.91208,2395685.8489232594,-1045141.9084512587,-1103574.1955885817,-5.517870977942908,STOP_LOSS,58432.28713732311,1.9285714285714302,
2023-04-03,OGC,PULLBACK,8.208199999999998,7.92,9.0,53.205128205128176,,2023-04-03,2023-04-18,15,7.91208,2436587.8024414615,-721522.3800589617,-780440.0964888732,-3.9022004824443663,STOP_LOSS,58917.716429911554,2.857142857142866,
2023-04-13,OGC,PULLBACK,8.26826,8.019,8.77,48.924731182795675,,2023-04-13,2023-04-14,1,8.010981,2418888.617435833,-622329.2446052749,-681395.750738367,-3.406978753691835,STOP_LOSS,59066.50613309209,2.11618257261411,
2023-05-19,OGC,PULLBACK,8.41841,7.8804,9.41,58.167330677290856,,2023-05-19,2023-06-01,13,9.40059,2375745.5386468465,2333409.753148159,2269909.638518437,11.349548192592183,TAKE_PROFIT,63500.11462972224,1.8882175226586093,
2023-06-09,OGC,PULLBACK,9.08908,8.613,9.85,59.836065573770504,,2023-06-09,2023-06-19,10,8.604387,2200442.7290770905,-1066539.1876845623,-1124939.3789030355,-5.624696894515178,STOP_LOSS,58400.19121847316,1.6488222698072776,
2023-06-14,OGC,PULLBACK,9.08908,8.7615,9.85,57.91245791245793,,2023-06-14,2023-06-19,5,8.7527385,2200442.7290770905,-740100.2081618814,-798990.0578496386,-3.994950289248193,STOP_LOSS,58889.849687757174,2.4175824175824143,
2023-06-15,OGC,PULLBACK,8.89889,8.7417,9.85,49.82578397212544,,2023-06-15,2023-06-19,4,8.7329583,2247471.313838018,-372926.7358063754,-432367.34570266586,-2.1618367285133293,STOP_LOSS,59440.609896290436,6.473364801078855,
2023-06-16,OGC,PULLBACK,8.868859999999998,8.712,9.85,48.42105263157895,,2023-06-16,2023-06-19,3,8.703288,2255081.2618532716,-373378.314687564,-432818.24721553264,-2.1640912360776627,STOP_LOSS,59439.93252796867,6.689189189189205,
2023-08-11,OGC,PULLBACK,9.209199999999997,8.7615,10.05,54.86381322957199,,2023-08-11,2023-08-18,7,8.7527385,2171741.3021760853,-991316.2924032445,-1049829.3179646397,-5.249146589823199,STOP_LOSS,58513.02556139513,1.9384264538198461,
2023-08-16,OGC,PULLBACK,9.339329999999999,8.91,10.05,57.25190839694658,,2023-08-16,2023-08-18,2,8.90109,2141481.241159698,-938482.7391258231,-997075.0150171344,-4.985375075085672,STOP_LOSS,58592.27589131126,1.7142857142857162,
2023-08-17,OGC,PULLBACK,9.049039999999998,8.91,10.05,52.08333333333332,,2023-08-17,2023-08-18,1,8.90109,2210179.2013296443,-326996.0128367165,-386505.51881746144,-1.9325275940873072,STOP_LOSS,59509.50598074493,7.769230769230841,
2023-12-19,OGC,PULLBACK,7.117109999999999,6.920100000000001,7.5,56.363636363636395,,2023-12-19,2024-01-03,15,7.4925,2810129.3924078736,1054894.4726159927,993312.1309070686,4.966560654535343,TAKE_PROFIT,61582.34170892399,2.053712480252766,
2023-12-20,OGC,PULLBACK,7.107099999999999,6.920100000000001,7.5,56.880733944954095,,2023-12-20,2024-01-03,14,7.4925,2814087.321129575,1084549.25356334,1022922.4296829951,5.114612148414975,TAKE_PROFIT,61626.82388034501,2.2234574763757777,
2023-12-21,OGC,PULLBACK,7.117109999999999,6.920100000000001,7.5,59.999999999999986,,2023-12-21,2024-01-03,13,7.4925,2810129.3924078736,1054894.4726159927,993312.1309070686,4.966560654535343,TAKE_PROFIT,61582.34170892399,2.053712480252766,
2023-12-22,OGC,PULLBACK,7.087079999999999,6.920100000000001,7.5,54.08163265306122,,2023-12-22,2024-01-03,12,7.4925,2822036.7203418054,1144110.1271609757,1082393.9619702343,5.411969809851171,TAKE_PROFIT,61716.16519074146,2.626641651031903,
2023-12-25,OGC,PULLBACK,7.097089999999999,6.920100000000001,7.5,54.54545454545453,,2023-12-25,2024-01-03,9,7.4925,2818056.4146713656,1114287.6869252073,1052616.2553948194,5.2630812769740976,TAKE_PROFIT,61671.43153038781,2.4131842260153142,
2023-12-26,OGC,PULLBACK,7.107099999999999,6.920100000000001,7.5,40.78947368421051,,2023-12-26,2024-01-03,8,7.4925,2814087.321129575,1084549.25356334,1022922.4296829951,5.114612148414975,TAKE_PROFIT,61626.82388034501,2.2234574763757777,
2024-01-23,OGC,PULLBACK,7.797789999999999,7.6626,8.4,54.00000000000001,,2024-01-23,2024-01-29,6,7.654937400000001,2564829.265727854,-366392.52916531113,-425842.9403715632,-2.129214701857816,STOP_LOSS,59450.41120625203,4.7880690737833715,
2024-01-24,OGC,PULLBACK,7.867859999999999,7.6626,8.4,46.51162790697675,,2024-01-24,2024-01-29,5,7.654937400000001,2541987.2748117023,-541246.5397198192,-600434.6699102395,-3.0021733495511977,STOP_LOSS,59188.13019042027,2.735562310030395,
2024-01-25,OGC,PULLBACK,7.767759999999999,7.6626,8.4,47.6190476190476,,2024-01-25,2024-01-29,4,7.654937400000001,2574744.84278608,-290489.40749971307,-350053.6733884635,-1.7502683669423176,STOP_LOSS,59564.26588875044,6.570841889117084,
2024-01-26,OGC,PULLBACK,7.677669999999999,7.5933,8.4,43.181818181818194,,2024-01-26,2024-01-29,3,7.5857067,2604956.972623205,-239560.43956043661,-299201.098901096,-1.49600549450548,STOP_LOSS,59640.659340659346,9.517601043024806,
2024-06-14,OGC,PULLBACK,6.4064,6.207299999999999,7.0,46.55172413793106,,2024-06-14,2024-06-21,7,6.201092699999999,3121878.121878122,-640944.3681318691,-699982.9515796714,-3.499914757898357,STOP_LOSS,59038.5834478022,3.113648157758152,
2024-06-17,OGC,PULLBACK,6.356349999999999,6.207299999999999,7.0,44.94382022471909,,2024-06-17,2024-06-21,4,6.201092699999999,3146459.839373226,-488510.8592195198,-547778.0929306905,-2.7388904646534526,STOP_LOSS,59267.233711170724,4.555010511562705,
2024-06-18,OGC,PULLBACK,6.316309999999999,6.207299999999999,7.0,50.314465408805034,,2024-06-18,2024-06-21,3,6.201092699999999,3166405.702063389,-364824.71569634625,-424277.4786228017,-2.121387393114009,STOP_LOSS,59452.762926455485,6.718597857838338,
2024-06-19,OGC,PULLBACK,6.296289999999999,6.207299999999999,7.0,44.52054794520548,,2024-06-19,2024-06-21,2,6.201092699999999,3176473.764709059,-302391.7259211368,-361938.13833225507,-1.8096906916612754,STOP_LOSS,59546.41241111829,8.585247883917683,
2023-05-12,OGC,EMA_CROSS,8.708699999999999,8.03500016946504,9.57,79.8319327731093,3.1932766980458123,2023-05-12,2023-06-01,20,9.56043,2296554.020691952,1956043.9560439603,1893109.8901098943,9.465549450549473,TAKE_PROFIT,62934.06593406595,,
2023-07-26,OGC,EMA_CROSS,8.89889,8.413535398788875,9.779000000000002,65.92178770949722,1.9444815289659088,2023-07-26,2023-08-09,14,9.769221000000002,2247471.313838018,1956043.9560439605,1893109.8901098946,9.465549450549473,TAKE_PROFIT,62934.06593406595,,
2024-06-11,OGC,EMA_CROSS,6.906899999999999,6.261715460992265,7.590000000000001,72.61146496815286,2.44302695025467,2024-06-11,2024-06-20,9,6.255453745531273,2895655.0695681134,-1886363.649303526,-1943534.1038295706,-9.717670519147854,STOP_LOSS,57170.45452604471,,
2023-09-26,HTP,BREAKOUT,28.1281,26.695,30.910000000000004,70.0,1.9013692062991208,2023-09-26,2023-10-24,28,26.668305,711032.7395024904,-1037962.0379620377,-1096405.0949050947,-5.482025474525474,STOP_LOSS,58443.056943056945,,
2024-04-17,HTP,BREAKOUT,13.613599999999998,12.92,14.96,68.00000000000001,5.234484625227764,2024-04-17,2024-04-22,5,14.94504,1469119.1161779398,1956043.9560439596,1893109.8901098936,9.465549450549467,TAKE_PROFIT,62934.06593406594,,
2024-05-09,HTP,PULLBACK,13.613599999999998,12.572999999999999,15.4,57.74647887323943,,2024-05-09,2024-05-24,15,12.560426999999999,1469119.1161779398,-1547236.5869424683,-1604915.7320620546,-8.024578660310274,STOP_LOSS,57679.1451195863,1.7526777020447897,
2024-05-10,HTP,PULLBACK,13.613599999999998,12.572999999999999,15.4,57.74647887323943,,2024-05-10,2024-05-24,14,12.560426999999999,1469119.1161779398,-1547236.5869424683,-1604915.7320620546,-8.024578660310274,STOP_LOSS,57679.1451195863,1.7526777020447897,
2024-05-13,HTP,PULLBACK,13.613599999999998,13.167,15.4,50.0,,2024-05-13,2024-05-14,1,13.153833,1469119.1161779398,-675452.4886877793,-734439.3099547476,-3.672196549773738,STOP_LOSS,58986.82126696833,4.157043879907625,
2024-05-16,HTP,PULLBACK,13.613599999999998,12.87,15.4,50.0,,2024-05-16,2024-05-21,5,12.85713,1469119.1161779398,-1111344.5378151238,-1169677.5210084012,-5.8483876050420065,STOP_LOSS,58332.983193277316,2.465753424657534,
2024-05-17,HTP,PULLBACK,13.513499999999999,12.87,15.4,46.341463414634134,,2024-05-17,2024-05-21,4,12.85713,1480001.48000148,-971428.57142857,-1029971.4285714271,-5.149857142857136,STOP_LOSS,58542.857142857145,3.0158730158730127,
2023-06-20,LGL,PULLBACK,4.504499999999999,4.138199999999999,5.78,55.74912891986064,,2023-06-20,2023-06-29,9,4.1340618,4440004.440004441,-1644747.252747252,-1702280.131868131,-8.511400659340655,STOP_LOSS,57532.87912087912,3.5378662244333836,
2023-06-21,LGL,PULLBACK,4.504499999999999,4.138199999999999,5.78,50.775193798449614,,2023-06-21,2023-06-29,8,4.1340618,4440004.440004441,-1644747.252747252,-1702280.131868131,-8.511400659340655,STOP_LOSS,57532.87912087912,3.5378662244333836,
2023-06-22,LGL,PULLBACK,4.49449,4.138199999999999,5.78,43.859649122807035,,2023-06-22,2023-06-29,7,4.1340618,4449893.091318482,-1603866.9570963574,-1661461.1566607128,-8.307305783303566,STOP_LOSS,57594.19956435547,3.6668561682774223,
2023-06-26,LGL,PULLBACK,4.474469999999999,4.138199999999999,5.78,42.5,,2023-06-26,2023-06-29,3,4.1340618,4469803.127521249,-1521557.6369938778,-1579275.300538387,-7.8963765026919335,STOP_LOSS,57717.663544509196,3.9481615430982497,
2023-07-10,LGL,PULLBACK,4.4044,3.9698999999999995,5.78,47.572815533980595,,2023-07-10,2023-08-10,31,5.71428,4540913.631822723,5948051.948051947,5879129.870129869,29.395649350649343,MAX_HOLD,68922.07792207792,3.208556149732614,
2023-07-11,LGL,PULLBACK,4.4044,3.9698999999999995,5.78,47.572815533980595,,2023-07-11,2023-08-10,30,5.774220000000001,4540913.631822723,6220234.311143406,6150903.95967669,30.754519798383452,TAKE_PROFIT,69330.3514667151,3.208556149732614,
2023-07-12,LGL,PULLBACK,4.3043,3.9698999999999995,5.33,45.5813953488372,,2023-07-12,2023-07-31,19,5.32467,4646516.274423252,4741165.8109332565,4674054.0622168565,23.370270311084283,TAKE_PROFIT,67111.74871639989,3.120266585883064,
2023-08-18,LGL,PULLBACK,5.395389999999999,5.2569,6.3,47.89915966386554,,2023-08-18,2023-08-21,3,5.2516431,3706868.270875693,-532850.8226467379,-592051.5464127678,-2.9602577320638392,STOP_LOSS,59200.7237660299,6.83696468820437,
2023-08-31,LGL,PULLBACK,5.425419999999999,4.8708,6.3,44.75138121546959,,2023-08-31,2023-09-14,14,4.8659292,3686350.5498191854,-2062479.218198772,-2119385.4993714737,-10.596927496857369,STOP_LOSS,56906.28117270184,1.6023306627822287,
2023-05-29,LGL,EMA_CROSS,3.6536499999999994,3.2738831172166085,4.015000000000001,78.74999999999997,2.2665834623179326,2023-05-29,2023-05-31,2,4.010985000000001,5473978.076717803,1956043.9560439633,1893109.8901098974,9.465549450549487,TAKE_PROFIT,62934.06593406595,,
